part,layer,timestep,level,lambda,vs,mse,rmse,rel_rmse,cosine_global,cosine_row_mean,cosine_row_median,cosine_row_p05,cosine_row_min,max_abs_err,skip_rate,force_keep_count,dropped_mass_mean,dropped_mass_p95,dropped_mass_max
wan21_p1,layer_0,timestep_0,fp8_static_p_skip,0.03,ground_truth,0.002438250696286559,0.04937864615688202,0.11317574977874756,0.9938899278640747,0.9974856376647949,0.9994717836380005,0.9891462922096252,0.73499995470047,2.077333450317383,0.34354038065843623,0,0.011630111373960972,0.048489995300769806,0.22718816995620728
wan21_p1,layer_0,timestep_0,fp8_static_p_skip,0.03,no_skip_fp8,0.00017928329179994762,0.01338967108632425,0.030672583729028702,0.9997035264968872,0.999752402305603,0.9999971985816956,0.9987050294876099,0.9581743478775024,0.7493476867675781,0.34354038065843623,,,,
wan21_p1,layer_0,timestep_0,fp8_static_p_skip,0.1,ground_truth,0.0027251960709691048,0.052203410530051626,0.11965011060237885,0.9933997988700867,0.9956677556037903,0.9991182684898376,0.9832492470741272,0.6726256608963013,2.0767405033111572,0.41839051783264747,0,0.029537806287407875,0.0972873866558075,0.4388001561164856
wan21_p1,layer_0,timestep_0,fp8_static_p_skip,0.1,no_skip_fp8,0.0004530873557087034,0.021285848719482702,0.04876086860895157,0.999194324016571,0.997907280921936,0.9999099969863892,0.991098940372467,0.6953573822975159,0.7862629890441895,0.41839051783264747,,,,
wan21_p1,layer_0,timestep_0,fp8_static_p_skip,0.2,ground_truth,0.00310381967574358,0.055711934769343455,0.12769164144992828,0.9926761984825134,0.9932410717010498,0.9980590343475342,0.9726779460906982,0.618330717086792,2.163968086242676,0.4760919924554184,0,0.06036508083343506,0.19895438849925995,0.5667764544487
wan21_p1,layer_0,timestep_0,fp8_static_p_skip,0.2,no_skip_fp8,0.0008295064326375723,0.028801153321309413,0.06597666442394257,0.998436689376831,0.9954515695571899,0.999626100063324,0.9781386256217957,0.6390531063079834,1.7609541416168213,0.4760919924554184,,,,
wan21_p1,layer_0,timestep_0,fp8_static_p_skip,0.3,ground_truth,0.00415053591132164,0.0644246529778907,0.14766117930412292,0.9905219078063965,0.9812930226325989,0.9963263869285583,0.9334042072296143,0.07575468719005585,3.1278457641601562,0.540505829903978,0,0.11240659654140472,0.3580230474472046,0.7633837461471558
wan21_p1,layer_0,timestep_0,fp8_static_p_skip,0.3,no_skip_fp8,0.0018660920904949307,0.04319828805051111,0.0989571139216423,0.9962443709373474,0.9834414720535278,0.9989320039749146,0.93590247631073,0.06792014092206955,2.708500385284424,0.540505829903978,,,,
wan21_p1,layer_0,timestep_0,fp8_static_p_skip,0.5,ground_truth,0.008945154026150703,0.09457882440668579,0.21677447855472565,0.9809044599533081,0.949237585067749,0.9898582100868225,0.8115389347076416,-0.47050875425338745,4.378301620483398,0.6865252914951989,0,0.2653595805168152,0.6600998640060425,0.9165928363800049
wan21_p1,layer_0,timestep_0,fp8_static_p_skip,0.5,no_skip_fp8,0.006662440951913595,0.08162377687851496,0.18698085844516754,0.986442506313324,0.9512811303138733,0.9925950765609741,0.8130630850791931,-0.46066057682037354,4.339674949645996,0.6865252914951989,,,,
wan21_p1,layer_0,timestep_0,fp8_static_p_skip,0.7,ground_truth,0.015658818185329437,0.12513519962556274,0.28680962324142456,0.9680407643318176,0.9105753302574158,0.9760162234306335,0.5999859571456909,-0.49082526564598083,4.716554641723633,0.8278033264746227,0,0.4426398277282715,0.8460513353347778,0.9644654393196106
wan21_p1,layer_0,timestep_0,fp8_static_p_skip,0.7,no_skip_fp8,0.013379481621086597,0.11566970917697769,0.26497209072113037,0.973410427570343,0.9125280380249023,0.9780706167221069,0.6002156734466553,-0.4896219074726105,4.527320861816406,0.8278033264746227,,,,
wan21_p1,layer_0,timestep_29,bf16_ref,,ground_truth,2.6487280138098868e-06,0.001627491325264097,0.002359065692871809,0.9999973177909851,0.9999976754188538,0.999997615814209,0.9999960064888,0.9999861121177673,0.05713176727294922,,,,,
wan21_p1,layer_0,timestep_29,fp8_qkv,,ground_truth,0.001642317045480013,0.04052551104526645,0.05874215438961983,0.9982731938362122,0.9993128776550293,0.999902069568634,0.9969123601913452,0.7989691495895386,1.9293632507324219,,,,,
wan21_p1,layer_0,timestep_29,fp8_static_p,,ground_truth,0.0016590909799560905,0.040731940537569414,0.05904137343168259,0.9982555508613586,0.9993059039115906,0.9999014735221863,0.9968775510787964,0.7923552989959717,1.9250550270080566,,,,,
